time,open,high,low,close,Kernel Regression Estimate,Buy,Sell,StopBuy,StopSell,🚫
1756806300,54046,54077.4,54011.4,54011.4,54169.106065021,NaN,NaN,NaN,NaN,0
1756807200,54011.2,54011.2,54011.2,54011.2,54146.39576854873,NaN,NaN,NaN,NaN,0
1756871100,54011.4,54114.2,53915,54090,54133.196554263595,NaN,NaN,NaN,NaN,0
1756872000,54099,54100,53995,54005.2,54114.59691744676,NaN,NaN,NaN,NaN,0
1756872900,54005.2,54148,54005,54095.8,54106.19933453794,NaN,NaN,NaN,NaN,0
1756873800,54096.6,54208.6,54096.6,54186,54107.91509817685,NaN,NaN,NaN,NaN,0
1756874700,54195,54198,54120,54160,54108.89949022531,NaN,NaN,NaN,NaN,0
1756875600,54155,54155,54032,54040,54100.18449039886,NaN,NaN,NaN,NaN,0
1756876500,54040,54087,54011.6,54073.4,54095.49496333855,NaN,NaN,NaN,NaN,0
1756877400,54073.6,54095.2,54016.2,54071.8,54091.4863769068,NaN,NaN,NaN,NaN,0
1756878300,54061,54089,54022.6,54046,54085.83202666166,NaN,NaN,NaN,NaN,0
1756879200,54050.2,54086.6,54036.6,54063.8,54082.38283153839,NaN,NaN,NaN,NaN,0
1756880100,54066,54088.8,54017.2,54088.8,54081.62782252626,NaN,NaN,NaN,NaN,0
1756881000,54084.4,54133,54062.2,54124.2,54084.529960190586,NaN,NaN,NaN,NaN,0
1756881900,54124,54175,54117.2,54130,54088.21590331482,NaN,NaN,NaN,NaN,0
1756882800,54124.8,54167,54110,54110,54090.156397836334,NaN,NaN,NaN,NaN,0
1756883700,54108,54128.2,54002,54031.6,54084.983220284215,NaN,NaN,NaN,NaN,0
1756884600,54020,54075,54010.2,54042.4,54080.844545666354,NaN,NaN,NaN,NaN,0
1756885500,54047.6,54093.2,54032.8,54058.8,54078.349435284705,NaN,NaN,NaN,NaN,0
1756886400,54059.8,54099,54028.8,54099,54079.71840365011,NaN,NaN,NaN,NaN,0
1756887300,54100,54160,54099,54160,54086.80309062524,NaN,NaN,NaN,NaN,0
1756888200,54160,54221,54136.2,54185,54096.24954513981,54136.2,NaN,NaN,NaN,0
1756889100,54194.6,54210,54171.6,54210,54107.85724415853,NaN,NaN,NaN,NaN,0
1756890000,54210,54286.8,54209.2,54229.4,54120.91369028765,NaN,NaN,NaN,NaN,0
1756890900,54238,54289,54230,54271.4,54137.23171685788,NaN,NaN,NaN,NaN,0
1756891800,54280,54428.4,54273.8,54384.2,54163.234139810476,NaN,NaN,NaN,NaN,0
1756892700,54391,54404.8,54358.4,54404.8,54190.143229005174,NaN,NaN,54404.8,NaN,0
1756893600,54391,54391,54391,54391,54214.57418411124,NaN,NaN,NaN,NaN,0
1756957500,54526.2,54670,54444,54570,54253.78035790359,NaN,NaN,NaN,NaN,0
1756958400,54563.2,54625,54545,54545,54288.74245551982,NaN,NaN,NaN,NaN,0
1756959300,54540,54654,54520,54614.8,54327.9703427984,54520,NaN,NaN,NaN,0
1756960200,54610.4,54643,54452.6,54460,54350.435671436266,NaN,NaN,NaN,NaN,0
1756961100,54452.6,54530.4,54417,54468,54370.85388060283,NaN,NaN,NaN,NaN,0
1756962000,54466,54488,54375,54420.2,54384.3386228145,NaN,NaN,NaN,NaN,0
1756962900,54420.2,54485,54419,54478,54400.76020756405,NaN,NaN,NaN,NaN,0
1756963800,54478.4,54479.4,54419.2,54419.2,54409.45230061745,NaN,NaN,54479.4,NaN,0
1756964700,54410.4,54474.8,54393.6,54459.8,54419.766043447715,NaN,NaN,NaN,NaN,0
1756965600,54459.4,54480.8,54416,54419.8,54424.64983027356,NaN,NaN,NaN,NaN,0
1756966500,54418.4,54447.4,54410,54444.6,54430.223547873844,NaN,NaN,NaN,NaN,0
1756967400,54440,54479,54380,54409.8,54431.32458151545,NaN,NaN,NaN,NaN,0
1756968300,54411.8,54429.2,54342.2,54390.8,54429.64889753061,NaN,NaN,NaN,NaN,0
1756969200,54380.2,54467,54380.2,54467,54434.193210517406,NaN,NaN,NaN,NaN,0
1756970100,54467,54499,54442.6,54471.8,54438.67485825525,NaN,NaN,NaN,NaN,0
1756971000,54483.2,54495,54421,54442.2,54440.12584051576,NaN,NaN,NaN,NaN,0
1756971900,54457.8,54480,54425.2,54470.2,54443.756917840656,NaN,NaN,NaN,NaN,0
1756972800,54475,54495,54422,54427,54443.14270657485,NaN,NaN,NaN,NaN,0
1756973700,54422,54443,54380,54410.8,54440.77955602173,NaN,NaN,NaN,NaN,0
1756974600,54408,54438,54361,54370,54434.49430046878,NaN,NaN,NaN,NaN,0
1756975500,54367,54373.8,54211.8,54260,54418.14748241734,NaN,54373.8,NaN,NaN,0
1756976400,54263,54358.2,54250,54325.2,54407.91901310843,NaN,NaN,NaN,NaN,0
1756977300,54323,54372.2,54301,54327.6,54398.306181353466,NaN,NaN,NaN,NaN,0
1756978200,54315.2,54330,54241.4,54268.8,54383.839585957074,NaN,NaN,NaN,NaN,0
1756979100,54269.2,54329.8,54262.2,54302.8,54373.046538258146,NaN,NaN,NaN,NaN,0
1756980000,54324.6,54324.6,54324.6,54324.6,54365.08274234862,NaN,NaN,NaN,54324.6,0
1757043900,54366.2,54475.6,54354.4,54372.6,54362.42697891782,NaN,NaN,NaN,NaN,0
1757044800,54372.6,54410,54305.4,54307.6,54354.49284584634,NaN,NaN,NaN,NaN,0
1757045700,54317.2,54383.2,54259,54295.2,54346.32264806891,NaN,NaN,NaN,NaN,0
1757046600,54292.2,54322.8,54148.2,54155.6,54326.1653729684,NaN,54322.8,NaN,NaN,0
1757047500,54149,54193.4,53977.6,54155.4,54307.094847537664,NaN,NaN,NaN,NaN,0
1757048400,54170,54170,54075.2,54138.6,54287.50136757303,NaN,NaN,NaN,NaN,0
1757049300,54140,54159,54090,54140,54269.2624513626,NaN,NaN,NaN,NaN,0
1757050200,54128.6,54181,54118,54165,54254.51417171747,NaN,NaN,NaN,NaN,0
1757051100,54166.8,54166.8,54110.6,54160,54240.75808497594,NaN,NaN,NaN,54110.6,0
1757052000,54155.4,54194.4,54098.4,54111.4,54223.90246369822,NaN,NaN,NaN,NaN,0
1757052900,54110,54128.6,54087.6,54100,54207.47851170794,NaN,NaN,NaN,NaN,0
1757053800,54093.8,54130,54076,54081,54190.73686837389,NaN,NaN,NaN,NaN,0
1757054700,54076,54091.8,54041,54070,54174.51302176821,NaN,NaN,NaN,NaN,0
1757055600,54071,54090,53983.8,54036,54156.694812550224,NaN,54090,NaN,NaN,0
1757056500,54031.2,54063.8,54012.2,54056.6,54142.156203819715,NaN,NaN,NaN,NaN,0
1757057400,54052.2,54100,54040,54097.4,54132.848455999614,NaN,NaN,NaN,NaN,0
1757058300,54095,54159,54090,54148.8,54129.70768324032,NaN,NaN,NaN,NaN,0
1757059200,54140.8,54240,54133.8,54221,54134.39059427074,54133.8,NaN,NaN,54133.8,0
1757060100,54230,54388.2,54230,54360,54152.82514136436,NaN,NaN,NaN,NaN,0
1757061000,54384.4,54433,54278.6,54320,54168.23666637073,NaN,NaN,NaN,NaN,0
1757061900,54330.6,54398.4,54305,54392,54190.40797161281,NaN,NaN,NaN,NaN,0
1757062800,54381.2,54420,54305.4,54314.6,54205.35580481632,NaN,NaN,NaN,NaN,0
1757063700,54321.6,54413,54315.2,54409,54228.12704431516,NaN,NaN,54413,NaN,0
1757064600,54408.8,54416.4,54335.2,54350,54244.5228030768,NaN,NaN,NaN,NaN,0
1757065500,54349,54388.4,54340,54347.6,54259.5181555464,NaN,NaN,NaN,NaN,0
1757066400,54347.6,54347.6,54347.6,54347.6,54273.06025726857,NaN,NaN,NaN,NaN,0
1757303100,54444,54444,54335.2,54409.4,54290.74443496322,54335.2,NaN,NaN,NaN,0
